,group,group_id,name,homepage,description,category,projectrank,show,monthly_downloads,release_count,created_at,updated_at,projectrank_placing,labels,trending,github_id,conda_id,pypi_id,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_id,maven_id,npm_url,npm_monthly_downloads,maven_url,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url
21,True,hbar,HBAR - Hedera,https://github.com/hashgraph,Decentralized public network for you to make your digital world exactly as it should be yours. Whether youre a startup..,exchange-tokens,6,False,150044.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
22,True,fil,FIL - Filecoin,https://github.com/filecoin-project,The Filecoin network achieves staggering economies of scale by allowing anyone worldwide to participate as storage..,web3,6,False,159992.6666666667,,,,1.0,,,,,,,,,,,,,,,,,,,,,
23,True,mana,MANA - Decentraland,https://github.com/decentraland,"Decentraland will be a virtual reality platform powered by the Ethereum blockchain. Users can create, experience, and..",metaverse,6,False,85588.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
24,True,ar,AR - Arweave,https://github.com/ArweaveTeam,A new data storage blockchain protocol based on a novel proof of access consensus mechanism that creates truly..,web3,6,False,427588.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
25,True,flow,FLOW - Flow,https://github.com/onflow,"Fast, decentralized, and developer-friendly blockchain, designed as the foundation for a new generation of..",metaverse,6,False,114786.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
26,True,stx,STX - Stacks,https://github.com/blockstack,New decentralized internet where users own their data and apps run locally. A browser portal is all thats needed to..,web3,6,False,433616.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
27,True,celo,CELO - Celo,https://github.com/celo-org,"A platform for fast, secure, stable digital payments to any mobile number at a fraction of todays cost.",cryptocurrency,6,False,120264.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
28,True,snx,SNX - Synthetix Network Token,https://github.com/Synthetixio,Synthetix Network Token will be a decentralised payment network where users transact directly in a price-stable..,defi,6,False,124214.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
29,True,scrt,SCRT - Secret,https://github.com/scrtlabs,"Native coin of the Secret Network, the first blockchain that enables general-purpose private / secure computation...",privacy-coins,6,False,66756.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
30,True,gno,GNO - Gnosis,https://github.com/gnosis,Gnosis builds revolutionary market-driven forecasting technology to let you shape the future.,exchange-tokens,6,False,80992.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
31,True,maid,MAID - MaidSafeCoin,https://github.com/maidsafe,"Blockchain based storage solutions that store a data identifier (e.g. hash) in a blockchain, but store the data..",web3,6,False,231324.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
32,True,nim,NIM - Nimiq,https://github.com/nimiq,Blockchain designed for simplicity. Nimiq aims to be the best performing and easiest-to-use decentralized payment..,others,6,False,350122.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
33,True,neo,NEO - NEO,https://github.com/neo-project,Non-profit community-based blockchain project that utilizes blockchain technology and digital identity to digitize..,smart-contract-platform,5,False,12710.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
34,True,matic,MATIC - Polygon,https://github.com/maticnetwork,Matic Network brings massive scale to Ethereum using an adapted version of Plasma with PoS based side chains.,smart-contract-platform,5,False,49834.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
35,True,sushi,SUSHI - Sushi,https://github.com/sushiswap,"DeFi protocol that is completely community-driven, serving up delicious interest for your held crypto assets. On..",amm,5,False,31304.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
36,True,cake,CAKE - PancakeSwap,https://github.com/pancakeswap,"Automated market maker (AMM) that allows two tokens to be exchanged on the Binance Smart Chain. It is fast, cheap, and..",amm,5,False,19458.0,,,,2.0,['bsc'],,,,,,,,,,,,,,,,,,,,
37,True,zec,ZEC - Zcash,https://github.com/zcash,Decentralized and open-source cryptocurrency that provides strong privacy protections. Shielded transactions hide the..,privacy-coins,5,False,30757.999999999996,,,,1.0,,,,,,,,,,,,,,,,,,,,,
38,True,aleo,ALEO,https://github.com/AleoHQ,No description.,others,5,False,37148.66666666667,,,,1.0,,,,,,,,,,,,,,,,,,,,,
39,True,vet,VET - VeChain,https://github.com/vechain,Worlds leading blockchain platform offering Blockchain-as-a-Service to enterprises for products and information. By..,iot,5,False,25788.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
40,True,klay,KLAY - Klaytn,https://github.com/klaytn,"Public blockchain platform of the leading South Korean mobile platform, Kakao. Dedicated to validating the value and..",others,5,False,13528.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
41,True,miota,MIOTA - IOTA,https://github.com/iotaledger,"Open-source distributed data logging technology, which aims to securely enable the exchange of information and value..",iot,5,False,21054.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
42,True,grt,GRT - The Graph,https://github.com/graphprotocol,Indexing protocol and global API for organizing blockchain data and making it easily accessible with GraphQL...,web3,5,False,10908.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
43,True,mina,MINA - Mina Protocol,https://github.com/MinaProtocol,"The worlds lightest blockchain, powered by participants. Mina is building a privacy-preserving gateway between the..",others,5,False,40568.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
44,True,zil,ZIL - Zilliqa,https://github.com/Zilliqa,Zilliqa will be the worlds first high-throughput public blockchain platform - designed to scale to thousands of..,smart-contract-platform,5,False,17560.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
45,True,dydx,DYDX - dYdX,https://github.com/dydxfoundation,"With an industry-leading product and a strong trajectory of organic growth, the dYdX Layer 2 protocol is ready for the..",exchange-tokens,5,False,16484.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
46,True,movr,MOVR - Moonriver,https://github.com/PureStake,Fully Ethereum-compatible smart contract parachain on Kusama. Due to this Ethereum-like design and developer-friendly..,smart-contract-platform,5,False,57332.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
47,True,nu,NU - NuCypher,https://github.com/nucypher,Privacy layer for distributed systems and decentralized applications. NuCypher KMS helps dApp developers secure their..,privacy-coins,5,False,12388.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
48,True,ant,ANT - Aragon,https://github.com/aragon,Aragon was born to bring transparency and independent governance to the forefront of managing an organization. We want..,web3,5,False,8410.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
49,True,keep,KEEP - Keep Network,https://github.com/keep-network,A privacy layer for Ethereum. A keep is an off-chain container for private data. Keeps help contracts harness the full..,privacy-coins,5,False,15250.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
50,True,ocean,OCEAN - Ocean Protocol,https://github.com/oceanprotocol,A Decentralized Data Exchange Protocol to Unlock Data for AI.,web3,5,False,34936.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
51,True,lsk,LSK - Lisk,https://github.com/LiskHQ,Lisk makes it easy for developers to build and deploy blockchain applications in JavaScript. Develop and publish..,smart-contract-platform,5,False,38234.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
52,True,dusk,DUSK - DUSK Network,https://github.com/dusk-network,Open-source and privacy-oriented blockchain based on years of academic research. You can use Dusk Network to create..,privacy-coins,5,False,10960.666666666666,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
53,True,rgt,RGT - Rari Governance Token,https://github.com/Rari-Capital,The Rari Governance Token is the native token behind Rari Capital. Rari Capital is a non-custodial DeFi robo-advisor..,defi,5,False,19900.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
54,True,bico,BICO - Biconomy,https://github.com/bcnmy,Biconomy provides plug-n-play APIs to make web3.0 user-friendly & frictionless. We are on a mission to make the..,others,5,False,18008.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
55,True,req,REQ - Request,https://github.com/RequestNetwork,"A decentralized network built on top of Ethereum, which allows anyone, anywhere to request a payment.",defi,5,False,52802.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
56,True,rlc,RLC - iExec RLC,https://github.com/iExecBlockchainComputing,The First Decentralized Marketplace for Cloud Resources.,web3,5,False,8132.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
57,True,mngo,MNGO - Mango,https://github.com/blockworks-foundation,No description.,exchange-tokens,5,False,38596.0,,,,1.0,['sol'],,,,,,,,,,,,,,,,,,,,
58,True,kilt,KILT - KILT Protocol,https://github.com/KILTprotocol,"Open-source blockchain protocol for issuing verifiable, revocable, and anonymous claims-based credentials in Web 3.0...",web3,5,False,27542.0,,,,1.0,['dot'],,,,,,,,,,,,,,,,,,,,
59,True,hns,HNS - Handshake,https://github.com/handshake-org,Decentralized naming and certificate authority.,web3,5,False,8555.333333333332,,,,1.0,,,,,,,,,,,,,,,,,,,,,
60,True,kar,KAR - Karura,https://github.com/AcalaNetwork,"All-in-one DeFi hub of Kusama. Founded by the Acala Foundation, Karura is a scalable, EVM-compatible network optimized..",others,5,False,20798.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
61,True,xdata,XDATA - Streamr XDATA,https://github.com/streamr-dev,Unstoppable real-time data for unstoppable apps.,iot,5,False,26904.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
62,True,sbr,SBR - Saber,https://github.com/saber-hq,Cross-chain stablecoin exchange on Solana.,exchange-tokens,5,False,32844.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
63,True,orca,ORCA - Orca,https://github.com/orca-so,Most user-friendly DEX on Solana. Orca is one of the first general-purpose AMMs launched on Solana. Users can swap..,exchange-tokens,5,False,17900.0,,,,1.0,['sol'],,,,,,,,,,,,,,,,,,,,
64,True,san,SAN - Santiment Network Token,https://github.com/santiment,"A Better Way to Trade Crypto-Markets Market Datafeeds, Newswires, and Crowd Sentiment Insights for the Blockchain World.",web3,5,False,9826.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
65,True,tnt,TNT - Tierion,https://github.com/tierion,"Use the blockchain as a global platform to verify any data, file, or business process. Developer tools & API to anchor..",others,5,False,43360.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
66,True,dfi,DFI - Amun DeFi Index,https://github.com/DeFiCh,DeFi Blockchain - bringing DeFi to Bitcoin.,defi,5,False,8606.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
67,True,xym,XYM - Symbol,https://github.com/symbol,"Trusted and secure enterprise blockchain that smooths business friction, increasing the flow of data and innovation to..",others,5,False,11732.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
68,True,btrst,BTRST - Braintrust,https://github.com/snowfork,"First decentralized talent network that connects skilled, vetted knowledge workers with the worlds most reputable..",web3,5,False,56628.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
69,True,wncg,WNCG - Wrapped NCG,https://github.com/planetarium,"Open source, decentralized RPG network powered by the community. As a fully decentralized game, there are no servers,..",metaverse,5,False,9418.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
70,True,nmr,NMR - Numeraire,https://github.com/numerai,Numeraire: A Cryptographic Token for Coordinating Machine Intelligence and Preventing Overfitting.,defi,4,False,2552.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
71,True,icx,ICX - ICON,https://github.com/icon-project,ICON wants to be one of the largest blockchain networks in the world. ICON will boast independent blockchains..,smart-contract-platform,4,False,6360.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
72,True,aave,AAVE - Aave,https://github.com/aave,Decentralized Lending on Ethereum Network - Lending Ethereum.,defi,4,False,5038.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
73,True,lpt,LPT - Livepeer,https://github.com/livepeer,"Open Source Video Infrastructure Services, Built On The Ethereum Blockchain. For video engineers who need affordable,..",web3,4,False,1134.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
74,True,comp,COMP - Compound,https://github.com/compound-finance,"Created by the Compound Finance Team, Compound Governance Token (COMP) or (sometimes verbally Compound Coin) will be..",defi,4,False,1580.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
75,True,dash,DASH - Dash,https://github.com/dashpay,The project was initially released under the name XCoin (linking the identifier XCO to the monetary amounts..,cryptocurrency,4,False,7420.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
76,True,udt,UDT - Unlock Protocol,https://github.com/unlock-protocol,No description.,others,4,False,5392.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
77,True,egld,EGLD - Elrond,https://github.com/ElrondNetwork,"Technology ecosystem for the new internet. Its smart contracts execution platform is capable of 15,000 TPS, 5s latency..",smart-contract-platform,4,False,5608.666666666667,,,,2.0,,,,,,,,,,,,,,,,,,,,,
78,True,mkr,MKR - Maker,https://github.com/makerdao,"Utility token, governance token and recapitalization resource of the Maker system.",defi,4,False,3284.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
79,True,kda,KDA - Kadena,https://github.com/kadena-io,"Braided, parallelized Proof Of Work consensus mechanism that improves throughput and scalability while maintaining the..",smart-contract-platform,4,False,1328.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
80,True,rdn,RDN - Raiden Network Token,https://github.com/raiden-network,"Off-chain scaling solution, enabling near-instant, low-fee and scalable payments. Its complementary to the Ethereum..",web3,4,False,2546.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
81,True,hot,HOT - Holo,https://github.com/holochain,Data integrity engine for distributed applications. It uses a validating DHT (Distributed Hash Table) where every user..,web3,4,False,1581.3333333333333,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
82,True,waxp,WAXP - WAX,https://github.com/worldwide-asset-exchange,WAX - Worldwide Asset eXchange Its a decentralized platform that enables anyone to operate a fully functioning virtual..,metaverse,4,False,7850.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
83,True,zrx,ZRX - 0x,https://github.com/0xProject,"An Open Protocol For Decentralized Exchange On The Ethereum Blockchain 0x is an open, permissionless protocol allowing..",exchange-tokens,4,False,4552.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
84,True,uma,UMA - UMA,https://github.com/UMAprotocol,Decentralized financial contracts platform built to enable Universal Market Access.,defi,4,False,6684.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
85,True,anc,ANC - Anchor Protocol,https://github.com/Anchor-Protocol,"Unique decentralized peer to peer internet cryptocurrency that provides for its users. I2P and Tor compatible, it is..",defi,4,False,3164.6666666666665,,,,1.0,['luna'],,,,,,,,,,,,,,,,,,,,
86,True,ont,ONT - Ontology,https://github.com/ontio,New high-performance public blockchain project & a distributed trust collaboration platform. Ontology provides new..,smart-contract-platform,4,False,3946.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
87,True,fet,FET - Fetch.ai,https://github.com/fetchai,Next-generation protocol built with a ready-to-go Useful Proof of Work system invented by world-leading AI minds.,metaverse,4,False,3668.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
88,True,cspr,CSPR - Casper Network,https://github.com/casper-ecosystem,First live proof-of-stake blockchain built off the Casper CBC specification. Casper is designed to accelerate..,smart-contract-platform,4,False,3792.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
89,True,joe,JOE - JOE,https://github.com/traderjoe-xyz,Trader Joe is your one-stop decentralized trading platform on the Avalanche network. We combine DEX services with DeFi..,exchange-tokens,4,False,1580.0,,,,2.0,['avax'],,,,,,,,,,,,,,,,,,,,
90,True,cfx,CFX - Conflux,https://github.com/Conflux-Chain,"Open protocol for a new world of DApps, finance, and Web 3.0. As a fast and secure public blockchain, Conflux Network..",smart-contract-platform,4,False,4836.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
91,True,rmrk,RMRK - RMRK,https://github.com/rmrk-team,"Most advanced nft system in the world, adding eternal liquidity and multi chain forward compatibility to all NFT..",metaverse,4,False,4456.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
92,True,twt,TWT - Trust Wallet Token,https://github.com/trustwallet,Trust Wallet Token (TWT) 511 is a utility token that can only be used within the app. This will be used to incentivize..,exchange-tokens,4,False,4560.0,,,,2.0,['bsc'],,,,,,,,,,,,,,,,,,,,
93,True,erg,ERG - Ergo,https://github.com/ergoplatform,ERGOs platform is based on a variety of ideas that complement each other and aim to provide solutions for various..,privacy-coins,4,False,3393.333333333333,,,,2.0,,,,,,,,,,,,,,,,,,,,,
94,True,agix,AGIX - SingularityNET,https://github.com/singnet,"SingularityNET lets anyone create, share, and monetize AI services at scale. The worlds decentralized AI network has..",web3,4,False,1382.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
95,True,bzz,BZZ - Swarm,https://github.com/ethersphere,System of peer-to-peer networked nodes that create a decentralised storage and communication service. The system is..,others,4,False,6906.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
96,True,steem,STEEM - Steem,https://github.com/steemit,"A new way for publishers to monetize their online content and community, based on battle-tested blockchain technology...",cryptocurrency,4,False,3852.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
97,True,astro,ASTRO - Astroport,https://github.com/astroport-fi,Next generation AMM on Terra chain. It offers multiple pool types ranging from Uniswap like xyk pools to stableswap..,others,4,False,8092.666666666667,,,,2.0,['luna'],,,,,,,,,,,,,,,,,,,,
98,True,bts,BTS - BitShares,https://github.com/bitshares,"Public, blockchain-based, real-time financial platform. It provides a decentralised asset exchange. BTS is a..",exchange-tokens,4,False,2090.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
99,True,dock,DOCK - Dock,https://github.com/docknetwork,Special purpose decentralized data exchange protocol. This protocol is intended to incentivize the exchange of work..,web3,4,False,3146.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
100,True,psp,PSP - ParaSwap,https://github.com/paraswap,Governance token for ParaSwap with the aim toprovide a decentralized exchange aggregator that is decentralized and..,exchange-tokens,4,False,6440.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
101,True,ae,AE - Aeternity,https://github.com/aeternity,"Ternity team is building a next-level, brand new blockchain technology in the making, with many features that tackle..",web3,4,False,6212.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
102,True,inst,INST - Instadapp,https://github.com/instadapp,"On Instadapp, users and developers manage and build their DeFi portfolio - the worlds most advanced platform to start..",defi,4,False,5770.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
103,True,png,PNG - Pangolin,https://github.com/pangolindex,"Community-driven decentralized exchange for Avalanche and Ethereum assets with fast settlement, low transaction fees,..",exchange-tokens,4,False,1890.0,,,,2.0,['avax'],,,,,,,,,,,,,,,,,,,,
104,True,wit,WIT - Witnet,https://github.com/witnet,WITchain Provide Digital Token Development and Value Management Service for Individual and Enterprise WITchain have..,others,4,False,3118.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
105,True,grin,GRIN - Grin,https://github.com/grinplusplus,Grin empowers anyone to transact or save modern money without the fear of external control or oppression. Grin is..,privacy-coins,4,False,2146.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
106,True,mta,MTA - mStable Governance Token: Meta,https://github.com/mstable,The Meta token aims to coordinate decentralised governance by incentivising stakeholders to act in the best interests..,defi,4,False,7558.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
107,True,juld,JULD - JulSwap,https://github.com/JustLiquidity,Community Token from JulSwap which allows you to participate in special events on JulSwap. JulD is built to introduce..,exchange-tokens,4,False,3324.0,,,,2.0,['bsc'],,,,,,,,,,,,,,,,,,,,
108,True,poa,POA - POA Network,https://github.com/poanetwork,An open network based on Ethereum protocol with Proof of Authority consensus by independent actors. Public notaries..,smart-contract-platform,4,False,3584.6666666666674,,,,2.0,,,,,,,,,,,,,,,,,,,,,
109,True,yield,YIELD - Yield Protocol,https://github.com/yieldprotocol,No description.,defi,4,False,3074.0,,,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,
110,True,zxc,ZXC - 0xcert,https://github.com/0xcert,"Open source, permission-less protocol for certified non-fungible tokens on the blockchain. These tokens are stored in..",metaverse,4,False,2144.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
111,True,dadi,DADI - Edge,https://github.com/dadi,"DADI decentralized web services: a new era of cloud computing services, powered by blockchain technology. DADI is a..",others,4,False,3608.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
112,True,sc,SC - Siacoin,https://github.com/siafoundation,First decentralized storage platform secured by blockchain technology. The Sia Storage Platform leverages..,web3,3,False,252.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
113,True,ada,ADA - Cardano,https://github.com/input-output-hk,"Token on a distributed computing platform that runs smart contracts, decentralized applications, side chains, multi-..",smart-contract-platform,3,False,196.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
114,True,xno,XNO - Nano,https://github.com/nanocurrency,"Nano, a low-latency cryptocurrency built on an innovative block-lattice data structure offering unlimited scalability..",cryptocurrency,3,False,329.3333333333333,,,,2.0,,,,,,,,,,,,,,,,,,,,,
115,True,omg,OMG - OMG Network,https://github.com/omgnetwork,"Scaling solution for finance on Ethereum, enabling transparent, peer-to-peer transactions in real-time. The..",smart-contract-platform,3,False,998.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
116,True,zen,ZEN - Horizen,https://github.com/HorizenOfficial,Inclusive ecosystem where everyone is empowered and rewarded for their contributions. Horizens massively scalable..,privacy-coins,3,False,968.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
117,True,ren,REN - REN,https://github.com/renproject,A decentralized dark pool for trustless cross-chain atomic trading of cryptocurrencies.,exchange-tokens,3,False,1058.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
118,True,glm,GLM - Golem,https://github.com/golemfactory,"Global, open source, decentralized supercomputer that anyone can access. It is made up of the combined power of users..",web3,3,False,478.0,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
119,True,ever,EVER - Everscale,https://github.com/tonlabs,"Fast, secure and scalable network with near-zero fees, which can process up to a million transactions per second..",others,3,False,154.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
120,True,mir,MIR - Mirror Protocol,https://github.com/Mirror-Protocol,DeFi protocol powered by smart contracts on the Terra network that enables the creation of synthetic assets called..,defi,3,False,183.33333333333334,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
121,True,rad,RAD - Radicle,https://github.com/radicle-dev,Decentralized code collaboration network built on open protocols. It enables developers to collaborate on code without..,web3,3,False,482.6666666666667,,,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,
